text,label,named_label
 הם שבו [א1] והתעוררו [/א1] מחדש כאשר הסתבר כי פרקליטות המחוז החליטה שאין בידיה די ראיות כדי להוכיח את אשמתם של שני החשודים. היא [א2] המליצה [/א2] להעמידם לדין משמעתי בלבד.,1,AFTER
"לונדון (מיוחד ל""הארץ""). מרי רובינסון, פרקליטה בת 64, [א1] שנבחרה [/א1] לנשיאת אירלנד ביום חמישי בלילה, [א2] קבעה [/א2] תקדימים בתחומים רבים: היא האישיות הראשונה שנבחרה לכהונה זו שאינה נמנית עם המפלגה השלטת, היא האשה הראשונה בתפקיד, והיא הנשיא הצעיר ביותר שנבחר אי-פעם ברפובליקה האירית.",2,EQUAL
"יש כמה עסקני ספורט, בעיקר הוותיקים והמשופשפים שבהם, המתפקדים תחת לחץ כאילו הזמן [א1] אוזל [/א1] ויש להספיק לעשות הכל ומהר ובכל מחיר. הם [א2] מציירים [/א2] מטרות על הגלובוס, ואחר כך מוצאים סיבות שונות ומשונות להגיע אל המטרה.",0,BEFORE
" הוא [א1] אוהב [/א1] יהודים ומבין בהחלט שהערבים מתעבים את היהודים, ורואים בהם זרים שבאו להשתלט על ארצם ועל אדמתם. ""כיהודי מאמין אני עושה את מה [א2] שמצווה [/א2] עלי התורה ואת מה שדורש ממני אלוהים"", אמר כהנא.",3,VAGUE
" כוויית היא אוסטריה, וכמסתמא אפילו ברנאדט שכח אולי רצה לשכוח כיצד [א1] מתקדם [/א1] הטור הפוליטי בנוסח שנות ה03. היו זמנים שחיילים בארצות שבהן נכפפו אנשי צבא לאזרחים [א2] עסקו [/א2] בשלהם, והותירו את הפוליטיקה לממונים הפוליטיים.",3,VAGUE
" ואין זה משנה אם המנחה היה ירון לונדון, [א1] שהבליט [/א1] את אישיותו הטלוויזיונית, או מיכאל הנדלזלץ שהיה מסויג יותר בהבלטת אישיותו. התוכנית הזו שידרה יומרנות תרבותית שלא [א2] הצדיקה [/א2] את עצמה, ותחושה של נחיתה בטריטוריה גבולית סמוכה.",0,BEFORE
" בעבר הייתה הבנה עם ראש הממשלה [א1] שיכהן [/א1] כסגן שר במשרדו אך בפועל יתפקד כסגן שר העבודה והרווחה. העניין לא יצא אל הפועל, ולפיכך, זעם השבוע ביבי, לאחר שנודע לו שאגודת ישראל תקבל שני סגני שרים במשרד העבודה והרווחה, וכי לו לא [א2] נמצא [/א2] מקום במשרד זה.",3,VAGUE
" מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו התנהל המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א1] נהרג [/א1] אדם, כפרי בן 62, אב לארבעה, [א2] שחרש [/א2] באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",1,AFTER
" בתחום זה לא נעשה דבר: הסכמי העבודה נשארו קשוחים כשהיו, השכר נקבע בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים המשיכו להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק. סביר להניח שהממשלה השמרנית החדשה [א1] תמשיך [/א1] במדיניות הליברליזציה; היא [א2] קיבלה [/א2] לשם כך מנדט מהבוחרים.",1,AFTER
" 62% מהמניות הם בידי תש""ת, חברה בת של אל על ו62% מהמניות [א1] מחזיקה [/א1] הממשלה. מנכ""ל רשות החברות הממשלתיות אמר אמש בתגובה, שהעובדים כבר [א2] קיבלו [/א2] את חלקם במניות החברה ולפיכך תביעתם להקצאה נוספת של מניות היא ""חוצפנית"".",3,VAGUE
" בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, יצאה מהמכונית שנסעה לאיטה בתחבורה העמוסה [א1] וקראה [/א1] לעובדי המכס, ""הצילו אותנו, אבא חוטף אותנו"". האב והדודה [א2] נעצרו [/א2] והבנות עברו שטיפת קיבה.",0,BEFORE
" עכשיו כשפרץ במלוא עוצמתו הסכסוך עם העובדים [א1] עומדים [/א1] רוב חברי ההנהלה מן הצד ואינם מתערבים, טוענים העובדים. ובינתיים ממשיך ועד העובדים להמטיר על חבריו חוזרים [א2] המופנים [/א2] נגד ההנהלה.",1,AFTER
" הממונה על החקירה מסר כי [א1] התגלה [/א1] שא-נוסייר היה חובב אקדחים, ובדירתו נמצאו חוברות רבות של מגזינים המיועדים לשכירי חרב. החשוד [א2] נסע [/א2] לעתים קרובות למטווחי אש בקונטיקט.",1,AFTER
" מה שנראה לכאורה כרצח בכוונה תחילה (לפי עדויות בני משפחתו), [א1] לבש [/א1] צורת המלצה להגשת גיליון אישום על הריגה, שקיבלה דמות של העמדה לדין על שתי עבירות משמעתיות, שהפכה לגיליון אישום מתוקן שבו אין זכר לעובדת המוות. ""מבית המשפט [א2] נחסך [/א2] הרבה זמן כתוצאה מעסקת הטיעון"", טרחו התובעת והסניגוריות להזכיר השבוע בעת הדיון על חומרת העונש.",3,VAGUE
" קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, [א1] מאופיינים [/א1] בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי. וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", מרמזת כי ייתכן שבמנזר כלל לא [א2] התנהל [/א2] קרב.",1,AFTER
" נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע [א1] שתיפסק [/א1] האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה [א2] התחזק [/א2] כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",0,BEFORE
" אף שארה""ב התנגדה מאז ומתמיד לצעדי הסיפוח של ישראל, היא לא השכילה להבין כי [א1] בהטילה [/א1] שוב ושוב וטו על החלטות האו""ם, היא מרגילה את הציבור הישראלי להאמין שאפשר להשליך הצדה את הצהרותיה באותו עניין עצמו. בהרצאה שנשא בחודש מארס טען פרופסור יהושפט הרכבי כי בכך [א2] איפשרה [/א2] ארה""ב לממשלות ישראל ולציבור בארץ לבצע משגים, שיום אחד הם אלה שייאלצו לשלם את המחיר בעבורם.",2,EQUAL
"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) [א1] מאיימים [/א1] לשבש את העבודה אם תמומש התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, [א2] מהווה [/א2] שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",1,AFTER
"שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א1] הספיקה [/א1] להם לזכות בניצחון [א2] שהושג [/א2] לאחר במאמץ של הרגעים האחרונים.",0,BEFORE
" אני מוכן להעיד כי גם אבי ז""ל, שלקח אותי באוטובוס לירושלים בשנת תרצ""ח כאשר הערבים ירו על כביש באב אל-ואד, אמר לי: ""אלי! אם תשמע יריות תתכופף, אבל אל תפחד"". ולכן אני [א1] אומר [/א1] לכל ילדי ישראל: אל תפחדו! [א2] סעו [/א2] לירושלים, אפילו אם יורים או אם מתעופפים שם סכינים.",0,BEFORE
" ב8791 [א1] הכריז [/א1] בראיון ענק לשבועון ""לאקספרס"", שאמנם באושוויץ עסקו הנאצים בהגזה, אך לא בהגזת בני-אדם, אלא בהגזת כינים. הוא [א2] מת [/א2] לפני כמה שנים בספרד.",0,BEFORE
" ב2791 היה כהנא הישראלי הראשון [א1] שרואיין [/א1] בעיתון מזרח-ירושלמי. עורכו של ""אל-פגר"" דאז, יוסף נאצר, [א2] הסביר [/א2] שחשוב לעיתונו להביא לקוראים הערבים עמדות של ישראלים.",0,BEFORE
 רופא צבאי אשר הגיע למקום [א1] קבע [/א1] את מותו. בשטחים [א2] התקיימה [/א2] ביום שישי שביתה כללית ביום השנה להצהרת בלפור.,3,VAGUE
" חניכיו של יורם חרוש [א1] ניצחו [/א1] במשחק המרכזי של המחזור ה-8 את סגן האלוף מהצפון 67 70, לאחר מאבק מורט עצבים, שנסתיים בתקרית מכוערת מאחורי הקלעים. אחרי הניצחון על מכבי תל אביב במוצאי שבת, [א2] נראה [/א2] לשחקני הגליל שהם בדרך הנכונה, אבל לירושלים ששמרה על הפיסגה, יעדים משלה.",1,AFTER
" מי [א1] שחולש [/א1] על הכספים הוא ראש העיר הקשור בארגוני הפשע. חלק חשוב מהתקציבים שאושרו בזמנו [א2] מופקדים [/א2] בבנקים המקורבים לראש הממשלה לשעבר, הדמו-נוצרי דא מיטה, בן האזור.",1,AFTER
" בארץ שיחרר בלמים אצל קבוצות השוליים, והצליח להניח על השולחן רעיונות שגם אנשים מן היישוב הוגים בהם, אך אינם [א1] מעיזים [/א1] לבטא אותם (עד לעת האחרונה). הוא [א2] ניגן [/א2] באופן ציני על הפער העדתי.",3,VAGUE
" הוא אוהב יהודים ומבין בהחלט שהערבים מתעבים את היהודים, ורואים בהם זרים [א1] שבאו [/א1] להשתלט על ארצם ועל אדמתם. ""כיהודי מאמין אני [א2] עושה [/א2] את מה שמצווה עלי התורה ואת מה שדורש ממני אלוהים"", אמר כהנא.",3,VAGUE
" יעקבי התראיין בכלי התקשורת המקומיים, ואחד הראיונות לשדר גים וורן מרשת וו-אם-בי-אי הועבר ל061 תחנות רדיו ברחבי ארה""ב. לפי הדיווחים, [א1] השתתפו [/א1] עשרות אנשים בכל אחד מן הסמינרים שנערכו במסגרת מסע ההסברה לסוכני נסיעות, לכמרים, למנהיגי קהילות דתיות ולמנהיגי קהילות אתניות בשיקאגו [א2] יוצאי [/א2] פולין, יוון ואיטליה.",1,AFTER
" ואם העסק [א1] ממשיך [/א1] להתקיים, למרות ההפסד הרב שהוא צובר, הרי מדובר ביוזמה ציבורית. פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה [א2] מדובר [/א2] ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים.",3,VAGUE
 החייל ירה ברגלו [א1] ופצע [/א1] אותו באופן בינוני. הפצוע [א2] הועבר [/א2] לבית החולים הדסה עין-כרם בירושלים.,0,BEFORE
" ובינתיים [א1] ממשיך [/א1] ועד העובדים להמטיר על חבריו חוזרים המופנים נגד ההנהלה. בחוזר שהופץ לפני ימים מספר בין כל עובדי הבנק נאמר, בין השאר, כי ב""מפעל סולתם שיסתה ההנהלה כלבים בעובדים, וכאן היא [א2] משסה [/א2] קבוצות עובדים אחת בשנייה.",3,VAGUE
 פרוף יהודה דון [א1] טען [/א1] כי יש להבחין בין מספרם הזעיר ותרומתם הזעירה במונחים כלכליים של אנשי העלייה השנייה ובין המיתוס שנוצר סביבם. משתתפי הכנס הסכימו לטענה שמשקל היוזמה הפרטית וההון הפרטי היה בפועל הרבה יותר גדול מכפי שההיסטוריוגרפיה המרכזית [א2] מנסה [/א2] לתאר בשנים האחרונות.,1,AFTER
" זה הדבר האחרון שחוסיין [א1] רוצה [/א1] בו, אבל הוא לא בולם את האווירה הקיצונית וכשמתחילה הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן. התופעה הזו מעניינת, כי אם אמנם [א2] יוברר [/א2] בוודאות שאנשי כוחות הביטחון הכללי (משטרת הביטחון) נמנו על המחבלים, זה מעיד על כך שגם קיצוניים איסלמים רדיקליים, הצליחו לחדור אל הגוף האחראי על ביטחון הפנים בירדן.",0,BEFORE
 סביר להניח שהממשלה השמרנית החדשה תמשיך במדיניות הליברליזציה; היא [א1] קיבלה [/א1] לשם כך מנדט מהבוחרים. אך בניגוד לקודמתה היא לא [א2] תהסס [/א2] לטפל במחסומים שמניחים האיגודים המקצועיים על דרך הרחבת התעסוקה.,0,BEFORE
"1% נמוכה מדי. שוחט [א1] נענה [/א1] לבקשה [א2] וזימן [/א2] את ברונו להופיע בישיבתה הבאה של הוועדה, ביום ב.",0,BEFORE
" כובש לבבות יותר לדקלם כמה חשוב להגן על זכויות אזרח, להתנגד לכיבוש צבאי וכיוצא באלה מה שכאילו [א1] הזמין [/א1] את סדאם חוסיין לטפלל את דעת הקהל באמצעות בני הערובה. היו שהדם עלה לראשם כאשר [א2] שמעו [/א2] את הנשיא בוש מותח גזירה שווה בין סדאם לבין היטלר.",0,BEFORE
" התנהגותה של ארצות הברית במועצת הביטחון בפרשת הר הבית (נתניהו טוען שהאמריקאים אינם נבהלים גם מהרעיון לכנס לראשונה בתולדות אמנת זנווה את המדינות החתומות עליה), הנחישות שגילה הממשל בעניין הכוונת העולים והכספים לישראל בגבולותיה המצומצמים ייתכן שאלה עדויות ראשונות לכך שהממשל [א1] מבין [/א1] לא רק את אילוצי הקואליציה שלו עם המוסלמים האדוקים. אפשר שהאמריקאים [א2] מתחילים [/א2] להבין שהאילוצים הקואליציוניים של שמיר עם הימין הקיצוני בליכוד ומחוצה לו אינם אלא רעלה שיש להסיר אותה.",2,EQUAL
 צעדיה האחרונים של ממשלת הימין בישראל [א1] מעידים [/א1] על פחד. אלה [א2] הטוענים [/א2] גם לארץ רחבה וגם לצדק היסטורי בלי לקחת בחשבון את העם הפלשתיני פוחדים.,0,BEFORE
" מקורות צבאיים טענו כי לאחר בדיקה של מפקד באזור, התברר כי המעשה לא [א1] בוצע [/א1] על-ידי חיילים. כוח של צה""ל [א2] ניהל [/א2] אתמול קרב יריות עם רעולי פנים, שירו על סיור צה""ל במהלך סיור שגרתי, בשכונת שאבורה שברפיח.",3,VAGUE
" הדבר בא לידי בטוי בולט בבחירות שהיו בנובמבר אשתקד. למעשה, השלטון הירדני הניח לארגונים הרדיקליים האלה לקיים מוסדות סעד משלהם, [א1] שטיפחו [/א1] את השכבות החלשות יחסית [א2] והעניקו [/א2] להם שירותים כגון גנים ומוסדות חינוך ובריאות.",2,EQUAL
" רומא הפוליטית מודאגת מאוד מהתפתחויות אלה, אף שחלק ממנהיגיה קשור בדרך זו או אחרת בפשע המאורגן. ועדה פרלמנטרית [א1] עוקבת [/א1] באחרונה אחרי אלפי מיליארדים של לירטות, [א2] שהוזרמו [/א2] לדרום אחרי רעש האדמה של נובמבר 0891, שבו כפרים נהרסו כליל, נהרגו 3,100 ונרשמו 200,000 חסרי-גג.",1,AFTER
" מהעניין נדף ריח קשה. [א1] נוצר [/א1] רושם שהרשויות [א2] הנוגעות [/א2] בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם.",1,AFTER
" המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל [א1] מביא [/א1] את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, [א2] חוזר [/א2] בתשובה וזוכה לגאולה שלמה.",0,BEFORE
" יש להניח שהכספים האלה [א1] סייעו [/א1] לאנשי דא מיטה לאסוף באזורי הדרום מאות אלפי תומכים לעריכת משאל-עם לשינוי שיטת הבחירות משיטה פרופורציונלית טהורה לשיטת חסימה, שתעניק למפלגת הרוב הדמו-נוצרית ולמפלגת האופוזיציה הגדולה של הקומוניסטים יתרון רב בפרלמנט. דא מיטה, שמונה שנים מזכיר מפלגתו ופעמיים ראש ממשלה, [א2] הפסיד [/א2] במרוצת השנתיים האחרונות את שני התפקידים האלה.",1,AFTER
" מכבי תל אביב [א1] ניצל [/א1] את אולמו הביתי, כדי להשיג ניצחון לא משכנע על הפועל חולון 78 86. אד הורטון [א2] שיחק [/א2] רק 5 דקות ואולי עם החלפתו יזוז משהו ביד אליהו.",2,EQUAL
"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), [א1] הטרידה [/א1] אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), [א2] כתבה [/א2] כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
" בשנת 4891 עלתה שם לשלטון מפלגת העבודה וחוללה מהפך בלתי צפוי. במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או [א1] בוטלו [/א1] ההגנות על התעשייה, [א2] נמכרו [/א2] חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי.",2,EQUAL
 הוא [א1] חושב [/א1] שהם עושים סדרה טובה ומצחיקה. מהקהל הוא [א2] מצפה [/א2] להתייחסות של חיבה משועשעת.,2,EQUAL
" העניין עורר את חמתו של לוי, ולפני כחודש הוא התפרץ, באירוע חברתי, על אורי שני, יו""ר עמידר ומקורבו של שרון. לוי זעם [א1] וקרא [/א1] בקול ""אם [א2] תגעו [/א2] בסלוצקי תהיה מלחמת עולם"".",0,BEFORE
 בינואר-אוקטובר השנה הסתכם היבוא נטו ב21 מיליארדי ד והיה גבוה ב51% לעומת התקופה המקבילה אשתקד. היצוא נטו [א1] עלה [/א1] ב8% [א2] והגיע [/א2] ל1.,0,BEFORE
" היו כמה תחנות בדרך גלגוליה של הפרשה, שעוררו חשד ליחס מופקר לחיי אדם מצד יחידות משמר הגבול [א1] הנוגעות [/א1] בדבר, ולגישה צינית מצד שלטונות המשפט והחקירה. מובארק [א2] נהרג [/א2] ב""יום האדמה"", 03 במארס 9891.",1,AFTER
" לשכת המהנדסים מסרבת לפנות את המבנה ולחילופין דורשת מהעירייה [א1] שתקצה [/א1] לה מגרש חלופי ולסייע לה בהקמת משכן חדש למהנדסים. נציג המהנדסים [א2] טען [/א2] בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד.",1,AFTER
" מנגד, דווקא שחקני גבת [א1] הפתיעו [/א1] במשחק לחימה, כאשר בשורותיהם בלטו רוברטס ואריה רוזנברג. לא [א2] חסר [/א2] הרבה שיחוללו הפתעה גדולה.",0,BEFORE
" פניתי לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין [א1] נתון [/א1] לחקירת משמר הגבול. כאשר התפרסמה גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא [א2] חקר [/א2] את המקרה ואינו יודע עליו כלל.",2,EQUAL
" בימי המלחמה הקרה היה טוקי אנטי-קומוניסט נלהב, והארקין היה יונה נלהבת. טוקי [א1] תמך [/א1] בכל סעיף הוצאות צבאיות אפשרי, וחייב את המאבק להפלת ממשלת ניקרגואה; הארקין [א2] רצה [/א2] קיצוצים ניכרים בתקציב הביטחון, ועמד בראש המאבק בסנאט נגד הסיוע לקונטראס.",2,EQUAL
 יבוא מוצרי צריכה [א1] ירד [/א1] ב8%. באוקטובר [א2] הסתכם [/א2] יצוא הסחורות ב149 מיליון ד: 66% יצוא תעשייתי; 13% יצוא יהלומים; ו3% יצוא חקלאי.,3,VAGUE
"בעוד השניה בטבלה ארסנל סיימה 0 0 בדרבי לונדוני במגרשה של קריסטל פאלאס, [א1] המשיכה [/א1] מכונת השערים מליוורפול לעבוד באנפילד במלוא העוצמה. ליוורפול [א2] הובילה [/א2] 2 0 כבר אחרי 9 דקות.",0,BEFORE
" במחנה פליטים סמוך לשכם נפגע תושב מקומי מפגיעת רימון גז מדמיע, שנורה בידי חיילים. מקורות פלשתיניים מסרו כי חיילים, [א1] שירדו [/א1] ממיניבוס לבן בשכונת ראפידיה בשכם, [א2] ניפצו [/א2] בעזרת אבנים זגוגיות של מכוניות חונות של תושבים מקומיים, ביניהן גם את חלונות מכוניתו של דר מוסטפא מקבול.",0,BEFORE
" מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל [א1] מובנות [/א1] מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם [א2] משתמשים [/א2] כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת.",2,EQUAL
" לפיכך, [א1] החליטה [/א1] הממשלה ב22 בספטמבר להגדיל בתוך זמן קצר את מספר השופטים ועובדי בתי המשפט בדרום באופן שרירותי. שופט [א2] יישלח [/א2] לאזורים ""החמים"" לתקופה של שנה עד ארבע שנים, גם בניגוד לרצונו.",0,BEFORE
" הליגה שלנו [א1] מתחילה [/א1] להיות כמו הליגה האיטלקית, עם הרבה ניצחונות חוץ. אני בטוח [א2] שננחל [/א2] הפסדים נוספים למרות שתיאורטית, אם לא נפסיד עד סוף הליגה ונשמור על יתרון 32 נק מול מכבי, נהיה ראשונים"".",0,BEFORE
"מזכיר ההסתדרות במרחב חיפה, אורי אגמי, תובע בפנייה לשר העבודה והרווחה להכריז על מקצועות הבנייה כמקצועות מועדפים, שיש להפנות אליהם משאבים, ובכך להפכם למקצועות [א1] נדרשים [/א1] על ידי חיילים משוחרררים ועולים חדשים. אגמי טען כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל [א2] שיועבר [/א2] ישירות לעובד, ולא לחברות הבנייה.",1,AFTER
" [א1] התבוננתי [/א1] בבן שיחי בהפתעה ניכרת. טיעונים כאלה, שפעם היו מקובלים בין ליברלים בארה""ב, לא [א2] שמעתי [/א2] כבר הרבה זמן.",1,AFTER
" יתר על כן, במהלך הלימודים [א1] באות [/א1] הבנות במגע עם בני המין השני ללא פיקוח ההורים. במינכן [א2] התחשב [/א2] מרכז העבודה לענייני זרים בהורים.",3,VAGUE
" נהפוך הוא: ככל [א1] שחולף [/א1] הזמן ירבו ההתנחלויות היהודיות ויגבר הפונדמנטליזם האיסלמי. התנהגותה של ארצות הברית במועצת הביטחון בפרשת הר הבית (נתניהו טוען שהאמריקאים אינם [א2] נבהלים [/א2] גם מהרעיון לכנס לראשונה בתולדות אמנת זנווה את המדינות החתומות עליה), הנחישות שגילה הממשל בעניין הכוונת העולים והכספים לישראל בגבולותיה המצומצמים ייתכן שאלה עדויות ראשונות לכך שהממשל מבין לא רק את אילוצי הקואליציה שלו עם המוסלמים האדוקים.",0,BEFORE
"מזכירות איגוד הפועלים החקלאיים הציעה אתמול שהממשלה [א1] תשלם [/א1] מענק חודשי של 500 ש""ח, נוסף לשכר הרגיל, לכל ישראלי שיעבוד בקטיף ההדרים במשך שלושה חודשים לפחות. מזכיר איגוד הפועלים החקלאיים, חיים אביבי, מסר שההצעה הועלתה לנוכח המחסור בעובדי קטיף [א2] המורגש [/א2] כבר כעת ויוחרף בחודש הבא, כשהקטיף יהיה בעיצומו, בעיקר עקב היעדרות עובדים מהשטחים.",1,AFTER
" הם [א1] אמרו [/א1] כי בלית ברירה ינסו לגייס תמיכה של חוגים במפלגה נגד הדחות שרון. השר שרון [א2] עומד [/א2] למנות בקרוב את מקורבו, אהרן גרינשטיין, כיו""ר חברת ""לורם"", חברה לפיתוח לוד-רמלה.",0,BEFORE
" בית""ר ת""א [א1] נסוג [/א1] למקום השלישי אחרי שנחל הפסד ראשון להפועל תל אביב, שהיה זה ניצחון הבכורה שלו (1 0) משער של יוסי אבוקסיס. מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים [א2] תחל [/א2] התקופה הוורודה שהאוהדים כך מייחלים לה.",0,BEFORE
" כעבור יומיים, הוא [א1] טילפן [/א1] אלי, לירושלים, הודיע לי שבדק את כל קו הייצור ומצא כי אין תקלה בתרופה עצמה, אלא שהיא יבשה מהרגיל ומתפוררת יותר. הוא [א2] הבטיח [/א2] לשלוח לי בדואר חוזר משלוח מלא מקו ייצור קודם.",0,BEFORE
" מצה""ל [א1] נמסר [/א1] כי ממצאי תחקיר ראשוני לא העלו דבר וכי היום יתבצע תחקיר מקיף. שלושה בקבוקי תבערה [א2] הושלכו [/א2] אמש לעבר מפקדת כוחות צה""ל ברצועה, הממוקמת בעיר עזה.",3,VAGUE
" ח""כים אחדים טענו בהנהלת הסיעה כי ריבלין פסול כחבר בוועדת חוץ וביטחון מפני שלא השתתף השבוע בהצבעה במליאת הכנסת על הסרת חסינותו של ח""כ מוחמד מיעארי. ח""כ צחי הנגבי [א1] טען [/א1] כי ריבלין אינו ראוי לפרס על התנהגותו המחפירה, שבה [א2] הכשיר [/א2] את אש""ף בכנסת.",1,AFTER
"מזכיר ההסתדרות במרחב חיפה, אורי אגמי, תובע בפנייה לשר העבודה והרווחה להכריז על מקצועות הבנייה כמקצועות מועדפים, שיש להפנות אליהם משאבים, ובכך להפכם למקצועות נדרשים על ידי חיילים משוחרררים ועולים חדשים. אגמי [א1] טען [/א1] כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל [א2] שיועבר [/א2] ישירות לעובד, ולא לחברות הבנייה.",0,BEFORE
