text,label,named_label
" בספר ""צדקה [א1] מתחילה [/א1] מבית"" התלוננה תרזה אודנדל על מחזוריות הפילנטרופיה. חלק נכבד מתרומותיהן של קרנות (ושל חברות ואנשים עשירים) מגיע לבסוף לנקודת ההתחלה שלהן: לדרגים העליונים של החברה, למוזיאונים, לאולמות קונצרטים ולתיאטראות קהילתיים, שסוג האנשים היכול להרשות לעצמו לתרום תרומות צדקה הוא המנהל אותם [א2] ופוקד [/א2] אותם.",3,VAGUE
" וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", מרמזת כי ייתכן שבמנזר כלל לא [א1] התנהל [/א1] קרב. לכל אלה המתרשמים ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן [א2] התנהל [/א2] שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל.",2,EQUAL
" ביום אחר [א1] פירסם [/א1] העיתון בעמוד מאמרי המערכת שלו קריקטורה מקפיאת דם. [א2] נראה [/א2] בה מלאך המוות חבוש כאפייה, ומפיו בוקעות המלים: ""קרא את שפתיי, גורג לא תהיה עוד וייטנאם"".",0,BEFORE
" ילדות ונערות טורקיות [א1] המאושפזות [/א1] במחלקות פסיכיאטריות סובלות לא אחת מהתקפים של תוקפנות עצמית. הן [א2] תולשות [/א2] את שיערן ובולעות מחטים, רבות ניסו להתאבד.",0,BEFORE
" עכשיו [א1] כשפרץ [/א1] במלוא עוצמתו הסכסוך עם העובדים עומדים רוב חברי ההנהלה מן הצד ואינם מתערבים, טוענים העובדים. ובינתיים [א2] ממשיך [/א2] ועד העובדים להמטיר על חבריו חוזרים המופנים נגד ההנהלה.",0,BEFORE
" כאשר הגיעו למסקנה כי [א1] תפסו [/א1] את הפרינציף וסגרו את מכשיריהם, סיננו המאזינים לעברם קללות ואיומים: ""הכל בגללכם; אתכם צריך לגמור"". השניים חמקו במהירות אל המדרכה שממול, ונבלעו בתוך עדת צלמים [א2] שהרגישה [/א2] בטוחה ליד ניידת המשטרה.",3,VAGUE
" הרצון לחסוך בהוצאות לדיור במשרדי הממשלה [א1] גרם [/א1] למחלוקת קשה בין משרדי שבה מעורבים משרדי התעשיה והמסחר, איכות הסביבה והאוצר. תוכנית האוצר היתה שמשרד התעשייה יפנה את המשרדים שהוא [א2] מחזיק [/א2] ב""בניין דוד"" ברחוב קרן היסוד בירושלים ויעבירם למיבנה אחר סמוך ולבניין הראשי של המשרד.",1,AFTER
" גם אם לא ייווצר קונסנסוס חדש מאלכימיה זו, קרוב לוודאי [א1] שייצא [/א1] כרך של ניירות. בקרב אקדמאים שאינם מוזמנים לוועידות אלה שוררת ציניות רבה באשר למטר כרכי המאמרים והניירות [א2] המונפקים [/א2] בחסות קרנות.",1,AFTER
" הוא [א1] עמד [/א1] לקחת את בנותיו במכונית לטורקיה כדי להשיא אותן שם. בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, יצאה מהמכונית שנסעה לאיטה בתחבורה העמוסה וקראה לעובדי המכס, ""הצילו אותנו, אבא [א2] חוטף [/א2] אותנו"".",0,BEFORE
" המכבים ניצלו עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר [א1] הצליח [/א1] במה [א2] שנכשל [/א2] קודם ובבעיטה מ-8 מטרים קבע 1 0.",1,AFTER
" זה הדבר האחרון שחוסיין [א1] רוצה [/א1] בו, אבל הוא לא בולם את האווירה הקיצונית וכשמתחילה הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן. התופעה הזו מעניינת, כי אם אמנם [א2] יוברר [/א2] בוודאות שאנשי כוחות הביטחון הכללי (משטרת הביטחון) נמנו על המחבלים, זה מעיד על כך שגם קיצוניים איסלמים רדיקליים, הצליחו לחדור אל הגוף האחראי על ביטחון הפנים בירדן.",0,BEFORE
" ילדות ונערות טורקיות [א1] המאושפזות [/א1] במחלקות פסיכיאטריות סובלות לא אחת מהתקפים של תוקפנות עצמית. הן תולשות את שיערן [א2] ובולעות [/א2] מחטים, רבות ניסו להתאבד.",0,BEFORE
 לב דווקא המקומיים שפיגרו 0 2 בתום המחצית הראשונה [א1] החמיצו [/א1] נצחון אחרי שתקפו ברוב שלבי המשחק. במחצית השניה [א2] הגבירה [/א2] חדרה את לחצה והשערים שכבשה היו רק ענין של זמן.,1,AFTER
" קמחי הודח מתפקידו בדיור לעולה, בסוף שנת 7891, על-ידי נציגי הסוכנות דירקטוריון החברה, למרות שהיה לו חוזה עבודה [א1] מובטח [/א1] לתקופה קצובה של עוד כשלוש שנים. בעקבות זאת, בשנת 8891, [א2] הגיש [/א2] קמחי, באמצעות עו""ד חיים ברנזון, תביעה לבית-הדין לעבודה נגד דיור לעולה.",0,BEFORE
" בגיל 71 הוציא אביה את מליה מבית-הספר, שכן לא [א1] רצה [/א1] להסתכן עוד בלימודיה בכיתה מעורבת. היא [א2] נישאה [/א2] והיא כבר אם לתינוק בן שנה וחצי.",0,BEFORE
" בעייתה של ארה""ב והדבר [א1] אמור [/א1] במשנה תוקף לגבי יתר ארצות המערב לא נעוצה בחוסר יכולת, במונחי עוצמה, להעמיד את עיראק במקומה. ואילולא [א2] נתפסה [/א2] ביהירותה המעצמתית לאשליה כי היא מסוגלת לתכנן מראש מי ומה יבואו בעיראק במקום סדאם חוסיין וקלגסיו, אפשר שהגנרל היה משתחרר מתהיותיו, ואולי אפילו מזכיר המדינה היה חדל לרקוד בשתי חתונות.",1,AFTER
" עם זאת, ""טובת הכלל"", הדו""ח הגדול על סעד [א1] שפרסמה [/א1] קרן פורד ב9891, סיפק תמיכה מנומקת (בגיבוי קונסנזוס רחב להפתיע של שמות מפורסמים) לתוכנית עבודה וסעד נוקשה ויקרה למדי, שאמנם הבטיחה מקומות עבודה, אבל גם קבעה שכל אדם ייזרק מרשימות מקבלי הסעד כעבור שנתיים. נוסף על כל זה, אין זה [א2] משנה [/א2] עד כמה גדול מספרן של הקרנות במרכז ומעט שמאלה ממנו.",0,BEFORE
" מורשת הקרב שצה""ל אימץ כתוצאה מהקרב על מנזר סן סימון איננה מיתוס. היא [א1] מבוססת [/א1] על אותו קרב המגננה שבו [א2] אירעו [/א2] מעשי גבורה עילאיים, ועל קבלת החלטות קשות בתנאי קרב.",1,AFTER
" כתוצאה מכך [א1] נכנסו [/א1] הסוכנים למשא-ומתן עם חברות הגז, ובכל חברה הושג הסדר שונה. ההסדרים עם החברות לא סיפקו את הסוכנים, שטענו כי עדכוני העמלות אינם [א2] מכסים [/א2] את הוצאותיהם בפועל, וכי יש מקום לעדכונים נוספים.",0,BEFORE
" פוחד לומר לערפאת אדוני רוצה שלום? בבקשה נא להפסיק את הטרור של גיבריל אבו-נידאל וכו. הליכוד פוחד לומר לעם בישראל: [א1] נשב [/א1] איתם, נתווכח, [א2] נעמוד [/א2] על שלנו ונתעקש להשיג את המקסימום וגם להביא שלום.",0,BEFORE
" אחרי ככלות הכל, 63 [א1] הזוכים [/א1] אם לשפוט על פי הכתוב עליהם בעיתונות אינם נראים מיוחדים כל כך. אבל כמובן, לאחר בדיקה קפדנית, [א2] מתברר [/א2] שזה בדיוק מה שהם מיוחדים.",0,BEFORE
" ילדות ונערות טורקיות [א1] המאושפזות [/א1] במחלקות פסיכיאטריות סובלות לא אחת מהתקפים של תוקפנות עצמית. הן תולשות את שיערן ובולעות מחטים, רבות [א2] ניסו [/א2] להתאבד.",1,AFTER
" חלקם אף [א1] הגיבו [/א1] בשריקות מחאה. הם ודאי יודעים, כמו שחקני מכבי ומאמנם, כי לא כל שבוע פוגשים בסנטה קלאוס, בתחפושת מאמן כדורגל וחניכיו המחלקים מתנות לכל דיכפין במגרשם [א2] פולט [/א2] הנקודות.",3,VAGUE
" זה המגנה את רוצחו של מאיר כהנא, מן הראוי שישמיע את קולו נגד כל רצח, ואסור לו להיות [א1] מושפע [/א1] מהשקפותיו הפוליטיות. יש ליצור אווירה ציבורית שתשים סכר מפני תעמולתה של תנועת ""כך"", ושתרחיק את הסכנה שיהודים ייפגעו מכלים שיקותיאל בן-יעקב [א2] קרא [/א2] להפעלתם.",1,AFTER
" עובדה זו שימשה יסוד לתלונה שכיחה בתחום הפילנטרופיה: התמקדותם של קרנות וצוותות חשיבה במגמות אופנתיות [א1] גורמת [/א1] לכך שהחברה בקושי ערוכה לגלים היסטוריים חדשים. גיימס אלן סמית, מחבר הספר ""הברוקרים של הרעיונות: צוותות חשיבה ועלייתה של עלית מדיניות חדשה"", אומר כי ההתמקדות בבעיות מדיניות דוחקות, ודעיכת האמונה בערכו של מחקר בסיסי במדעי החברה, [א2] הותירו [/א2] אותנו ללא מאגר נרחב של מומחים, שממנו ניתן לשאוב כאשר יתעורר הצורך.",0,BEFORE
" כובש לבבות יותר לדקלם כמה חשוב להגן על זכויות אזרח, להתנגד לכיבוש צבאי וכיוצא באלה מה שכאילו [א1] הזמין [/א1] את סדאם חוסיין לטפלל את דעת הקהל באמצעות בני הערובה. היו שהדם עלה לראשם כאשר [א2] שמעו [/א2] את הנשיא בוש מותח גזירה שווה בין סדאם לבין היטלר.",0,BEFORE
" לפני 51 שנה ניבא בספרו הראשון, ""האתגר"", את האינתיפאדה, והעריך כי הציבור הישראלי יטה ימינה. היום [א1] קמו [/א1] לו בזירה הפוליטית ממשיכים [א2] שהשכילו [/א2] להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו.",2,EQUAL
" ואולי זו הטלת חשד בכשרים. עם זאת, להגנת [א1] המחשיד [/א1] [א2] תעמוד [/א2] אמינותם המפוקפקת של השלטונות בשלבים הקודמים של הפרשה.",0,BEFORE
" מול הפשע הזה עומד ממשל, שחלק ממנהיגיו [א1] נהנה [/א1] ישירות או בעקיפין מהמצב הזה. גם החוק הפלילי החדש, שאושר אחרי שנות מאבק פוליטי, [א2] מסייע [/א2] בעקיפין לפשע.",0,BEFORE
" קפכות מזכ""ל ההסתדרות,, [א1] העיר [/א1] מתרדמתם את באי יום העיון של המרכז הישראלי לניהול. קיסר [א2] אמר [/א2] כי לו אין מה להפסיד, שכן זו הקדנציה האחרונה שלו כמזכ""ל ההסתדרות.",0,BEFORE
" צעדו של מראדונה [א1] בא [/א1] בעקבות תביעה של מנהלי המועדון להעניש את הכדורגלן הארגנטיני הסורר, שתחילה סירב לטוס עם נאפולי למשחק נגד ספרטק במוסקווה, אך לבסוף יצא במטוס סילון פרטי ולא מנע הדחת קבוצתו בבעיטות-11 מטרים. סמפדוריה (11 נק) תשמור על הפיסגה אם תנצח [א2] כצפוי [/א2] בביתה את פיזה.",1,AFTER
" דקה ו-14 שניות לסיום [א1] הובילו [/א1] שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס הותירה את הניצחון בבית. ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים [א2] איפשרה [/א2] לשחקני גבת לחזור למשחק.",1,AFTER
" בחצי הגמר [א1] ניצח [/א1] פרקיס את בועז מרנשטיין 6 4, 6 7, 6 4. ויידנפלד [א2] ניצח [/א2] את גריפין מארה""ב 6 3, 6 0.",3,VAGUE
" ריבלין האשים ""ח""כים ירושלמים (קרי: הנגבי, קורפו, ויהושע מצא) [א1] המנצלים [/א1] את מעמדם בהנהלת הסיעה, כדי למנוע כל אפשרות שיכהן בחבר בוועדת חוץ וביטחון. ריבלין אמר כי על פי סיכום שנערך עימו השבוע יצטרפו הח""כים קופמן ויהודה פרח לוועדת הכספים, ואילו הוא [א2] יצורף [/א2] לוועדת חוץ וביטחון, אך ""חבריו"" מצאו ברגע האחרון סיבה להפר את הסיכום.",0,BEFORE
" ההחלטה לא היתה מתאפשרת כמובן אילו הטילה עליה ארצות הברית וטו. כך, בלי משים, [א1] מזכיר [/א1] כאן נתניהו כי אין שום חידוש בעמדה [א2] שנוקטת [/א2] ארה""ב בימים אלה בנושא ירושלים.",1,AFTER
 בכוחות המשותפים האלו הצלחנו להשיג פסק דין [א1] צודק [/א1] ונאור. צעדיה האחרונים של ממשלת הימין בישראל [א2] מעידים [/א2] על פחד.,0,BEFORE
"המשפט המחוזי בתל-אביב הוגשה השבוע תביעה בסכום של 905 אלף ש""ח [א1] שהגישה [/א1] חברת הביטוח רותם נגד סוכני הביטוח אבנר קופל, בעל סוכנות ביטוח בתל-אביב, ונגד ראובן עופרי מנהל סוכנות ביטוח בחיפה. בתביעה שהוגשה בסדר דין מקוצר [א2] טוענת [/א2] פרקליטת חברת הביטוח, עו""ד רחל בלומנטל, כי שני הנתבעים התקשרו עם חברת הביטוח אושיות (בפירוק) להנפקת פוליסות ביטוח לעובדי חברת החשמל, והכספים המגיעים לרותם הם סכומי הפרמיות שנגבו מעובדי חברת החשמל (או שהיו צריכים להיגבות).",2,EQUAL
" לשכת המהנדסים מסרבת לפנות את המבנה ולחילופין דורשת מהעירייה [א1] שתקצה [/א1] לה מגרש חלופי ולסייע לה בהקמת משכן חדש למהנדסים. נציג המהנדסים טען בבוררות, כי העירייה [א2] נמנעה [/א2] מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד.",1,AFTER
" אשתו האמריקאית, קארן, יושבת בחדרו לבושה בגלימה מוסלמית מסורתית סגולה ורעלה. סניגורו של הנאשם, מייקל וורן, [א1] האשים [/א1] אתמול את המשטרה שהמשיכה לחקור את הנאשם בליל שלישי במשך שלוש שעות, למרות [א2] שקיבלה [/א2] הוראה משפטית מפורשת שלא לעשות זאת.",1,AFTER
" מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו [א1] התנהל [/א1] המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א2] נהרג [/א2] אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",1,AFTER
" ""א-נהאר"" חזר [א1] והדפיס [/א1] עכשיו, לאחר הרצח, את הראיון המקורי. כהנא אומר בו לערבים שהוא איננו [א2] שונא [/א2] אותם.",1,AFTER
" דיומא הבן המתין בסבלנות עד [א1] שיגוועו [/א1] גלי הצחוק שמילאו את האולם. ""אפשר להבין זאת, פאפא"", הוא קרא בחזרה, ""אחרי הכל, אותי [א2] נגזר [/א2] עליך לעשות בכוחות עצמך בלבד"".",1,AFTER
" לדעתו, דחייה לא תשפר את המצב. נהפוך הוא: ככל [א1] שחולף [/א1] הזמן [א2] ירבו [/א2] ההתנחלויות היהודיות ויגבר הפונדמנטליזם האיסלמי.",0,BEFORE
" אין ודאות כי חברי התנועה המאורגנים יבקשו לנצל את ההיתר הזה, אם כי אין להקל ראש בידיעה כי ""ייתכן שבודדים בתנועה מכינים, או יכינו בימים הקרובים, רשימות של ערבים, אנשי שמאל ותקשורת [א1] ויסמנו [/א1] אותם כמטרות לפגיעה"" (""הארץ"", 811). מספיק כי מישהו, גם אם אין לו שום קשר עם התנועה, [א2] יחפש [/א2] לעצמו קורבן מבין אלה השייכים לשלוש הקטגוריות.",3,VAGUE
 מובשוביץ הקדים את גרי ארמיסט מתל אביב ב-01 נקודות. קפספקו מאיילות [א1] ניצח [/א1] במירוץ סיני לזכר דורון סגל [א2] שנפל [/א2] במבצע סיני.,1,AFTER
" לטענת מנהל החברה, [א1] הודיע [/א1] לו מנהל סניף הבנק כי הוא חייב לקבל הלוואה אך ורק באמצעות מלווה בשוק האפור, אדם בשם מנחם פרבר, שאם לא כן לא יכבד הבנק צקים של החברה. לטענת התובע, כתוצאה מהאילוץ של הפנייה לשוק האפור, בו שילם התובע ריבית דולרית של 93%, [א2] הסתבכה [/א2] החברה.",0,BEFORE
" ברוב המקומות טרם [א1] פונו [/א1] כל ההריסות, ועשרות אלפי אנשים גרים עדיין בצריפונים. לעומת זאת, [א2] הוקמו [/א2] כבר איצטדיון וכן כמה כבישי גישה.",0,BEFORE
"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) [א1] מאיימים [/א1] לשבש את העבודה אם תמומש התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, [א2] מהווה [/א2] שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",1,AFTER
" המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו [א1] יגיע [/א1] לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א2] מתרגשת [/א2] ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",3,VAGUE
" יש לשים לב לניסוח: טירן פולק מדבר בשפה של תחזית שהוא בטוח שאמנם תתגשם. הוא נזהר מלאיים בפעילות של חברי תנועת ""כך"", וייתכן כי הוא דווקא [א1] יעשה [/א1] מאמץ כדי למנוע פעולות נקם, שעלולות לסבך את התנועה עם השלטונות [א2] הממונים [/א2] על שמירת החוק והסדר.",1,AFTER
" המכבים ניצלו עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, [א1] שילח [/א1] כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים [א2] קבע [/א2] 1 0.",0,BEFORE
" אהרון דב קמחי היה כעשר שנים יו""ר ומנהל העסקים של חברה-בת של הסוכנות היהודית [א1] העוסקת [/א1] בבנייה: דיור לעולה בע""ם. קמחי [א2] הודח [/א2] מתפקידו בדיור לעולה, בסוף שנת 7891, על-ידי נציגי הסוכנות דירקטוריון החברה, למרות שהיה לו חוזה עבודה מובטח לתקופה קצובה של עוד כשלוש שנים.",0,BEFORE
" התאחדות הקבלנים ביקשה מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה מבקשים הם לבצע בדרך של בנייה יזומה על קרקעות אשר יוקצו להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית [א1] שתהווה [/א1] אחד מן המסלולים שיופעלו על-ידי המשרד. בפנייתו לחברי ההתאחדות אומר נשיא הקבלנים, מרדכי יונה, כי הדרך של פנייה מרוכזת של החברים דרך ההתאחדות [א2] מבטיחה [/א2] ליווי צמוד לכל בקשה עד מילויה.",1,AFTER
" אז [א1] שינה [/א1] המו""ל את טעמו והחל לשלם לו לפי הברות, ומיד הופיעה בספר דמות חדשה של גיבור מגמגם. אחרי שיחה נזעמת בארבע עיניים [א2] הגיעו [/א2] דיומא והמו""ל להסכם שכר חדש.",0,BEFORE
"השבוע, ביום שלישי לפני הצהריים, כמה שעות לאחר [א1] שנודע [/א1] על הרצחו של מאיר כהנא, עמד צעיר בעל עצמות לחיים גבוהות בקומת הכניסה של מטה ""כך"" בירושלים [א2] ונשא [/א2] דברים מתלהמים. על מסירות הנפש של מאיר כהנא שהפך לקורבן עולה; על שוטרים ערבים המפקחים על כניסת יהודים להר הבית ועל הקשר שיש להם עם ארגוני חבלה ערביים שהכינו רשימה של יהודים שיש להתנקש בחייהם; על כך שמהיום והלאה מוטב לכל ערבי להתבונן היטב סביבו, עשרים וארבע שעות ביממה, משום שמישהו עלול לארוב לו.",0,BEFORE
 [א1] נעבוד [/א1] באותה מתכונת. אנחנו [א2] מנסים [/א2] ליצור מקורות הכנסה נוספים.,1,AFTER
" יש אנשים המתקשים להבטיח בפרצוף פוקר שהם [א1] יציעו [/א1] פתרון לבעיה חברתית מרכזית. לאנשים אלה מומלץ ליהפך לקטליזטורים: לקבץ יחד אנשים רבים [א2] היכולים [/א2] להבטיח פתרונות או שלפחות יכולים היו, אילו סגרו אותם במרכז ועידות במשך ימים, להציע פתרון.",3,VAGUE
" בעניין כל כך פעוט כביכול, אבל טורדני ביותר כשהוא [א1] קורה [/א1] לך, מגיע לנו יותר. על העירייה להוכיח קצת יותר כבוד בעניינים בסיסיים [א2] הקשורים [/א2] לנוחיות התושבים, אפילו הם נוגעים רק במים בבית הכבוד.",1,AFTER
" הביקור [א1] מתוכנן [/א1] להתקיים בחודש מארס הקרוב ויתלוו אליו אנשי תקשורת דוברי ספרדית ובהם צוותי טלוויזיה ועיתונאים. בעת הביקור [א2] מבקשים [/א2] המשתתפים לקיים צעדת הזדהות עם מדינת ישראל ברחובות ירושלים ופגישות עם נשיא המדינה, שר התיירות וחברי כנסת.",0,BEFORE
" כך [א1] נהג [/א1] איל ההון בעל המודעות החברתית טד טרנר, כאשר מימן את ""ההתאחדות לעולם טוב יותר"", המבקשת מענקים מקרנות כדי להפיק סרטי טלוויזיה דוקומנטריים. לפעמים, אחרי [א2] שקיבל [/א2] מימון פטור ממס באמצעות ההתאחדות שלו שלא למטרות רווח מקרין טרנר את הסרטים הדוקומנטריים ברשת הטלוויזיה שלו הקיימת בהחלט כדי לשאת רווחים וברשתות אחרות כמוה.",0,BEFORE
" ל, יו""ר המושב בו הירצו קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי [א1] מקבל [/א1] ממך מס אחיד גבוה. קפכות במסגרת יום העיון [א2] שערך [/א2] אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, וזכה למחיאות כפיים באולם גן אורנים.",3,VAGUE
" היריב העיקרי שלה, בריאן לניהן מן המפלגה השלטת, נאלץ להתפטר מתפקיד סגן ראש הממשלה יומיים לפני הבחירות, על רקע שערורייה אישית, ותוך איום שמפלגות הקואליציה האחרות יביעו אי-אמון בממשלה אם [א1] יישאר [/א1] בכהונתו. נשיא אירלנד [א2] נבחר [/א2] לשבע שנים.",1,AFTER
"ארה""ב [א1] קרבה [/א1] בקצב מהיר לפרשת דרכים: על ממשלתה להחליט האם אפשר ליישב את המשבר במפרץ הפרסי במשא ומתן ישיר, מתוך, או או""מי או שלמעשה לא נותר אלא להילחם או להרים רגליים. על קרבת מועד ההחלטה [א2] מעידה [/א2] התכונה: הכל נוסעים.",0,BEFORE
" הם היו משוכנעים שתוצאות הבחירות [א1] יחייבו [/א1] את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח שתאפשר לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא עשו הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר. החלטת בג""ץ שאישרה את פסילת רשימתו של כהנא שמה קץ לחלום, [א2] והמיטה [/א2] מהלומה אנושה על ""כך"".",2,EQUAL
" ואין ספק שחלק נכבד מבין 50 אלף הצקים שעליהם חותמת הקרן נמסר לקבוצות כמו ""פראפראז"", כדי ""לשרטט את מסלול המורשת השחורה באיסט סייד התחתית של ניו-יורק"". עם זאת, ""טובת הכלל"", הדו""ח הגדול על סעד [א1] שפרסמה [/א1] קרן פורד ב9891, סיפק תמיכה מנומקת (בגיבוי קונסנזוס רחב להפתיע של שמות מפורסמים) לתוכנית עבודה וסעד נוקשה ויקרה למדי, שאמנם הבטיחה מקומות עבודה, אבל גם [א2] קבעה [/א2] שכל אדם ייזרק מרשימות מקבלי הסעד כעבור שנתיים.",1,AFTER
" הוא [א1] טען [/א1] כי יו""ר הסיעה ח""כ שרה דורון הכחישה באוזניו את הטענה כי אי מינויו לוועדת חוץ וביטחון הוא עונש פוליטי. ריבלין האשים ""ח""כים ירושלמים (קרי: הנגבי, קורפו, ויהושע מצא) [א2] המנצלים [/א2] את מעמדם בהנהלת הסיעה, כדי למנוע כל אפשרות שיכהן בחבר בוועדת חוץ וביטחון.",1,AFTER
" קפכות במסגרת יום העיון שערך אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, וזכה למחיאות כפיים באולם גן אורנים. ליום העיון, שעסק בתוכנית הכלכלית, [א1] הצליח [/א1] המי""ל להביא כ753 איש, מה [א2] שמלמד [/א2] על ההתעניינות בנושא וברשימת המרצים המכובדת.",0,BEFORE
" לאחר סדרת חיפושים בדירות שבהן התגורר א-נוסייר, ממשיכים החוקרים להאמין [א1] שפעל [/א1] לבדו. במסיבת עיתונאים שלשום אמר הקצין הממונה על החקירה, גוזף בורלי, כי ייתכן שהמניע לרצח לא [א2] יתברר [/א2] לעולם.",0,BEFORE
"הידיעה [א1] שפורסמה [/א1] תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו [א2] הביע [/א2] התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, [א1] שמסרה [/א1] את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, [א2] שהחזיר [/א2] למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
" רק אז [א1] יורשה [/א1] בעלה, ממרכז אנטוליה, לבוא למינכן. אזלם בת ה81 ומוטלו בת ה91 [א2] רוצות [/א2] גם הן לצאת מהבית ולבחור חברים בעצמן.",1,AFTER
" אם יקותיאל בן-יעקב [א1] אמר [/א1] בהספדו כי ""עתה ניתנה רשות הדיבור לחבר תת-המקלע ולחבר סכין"", ברי כי תנועת ""כך"" מקדשת, למפרע, כל פיגוע בשופט, בחבר כנסת ובעיתונאי אשר מישהו סבור כי פגעו באופן כלשהו בכהנא. אין ודאות כי חברי התנועה המאורגנים יבקשו לנצל את ההיתר הזה, אם כי אין להקל ראש בידיעה כי ""ייתכן שבודדים בתנועה מכינים, או [א2] יכינו [/א2] בימים הקרובים, רשימות של ערבים, אנשי שמאל ותקשורת ויסמנו אותם כמטרות לפגיעה"" (""הארץ"", 811).",0,BEFORE
